,Unnamed: 0,wellName,MD,SW,PredictedSw,VSH,PredictedVSH,PHIF,PredictedPHIF
7754,26518,15/9-F-11 B,4611.4,0.37,0.4183482,0.17,0.1636573,0.165,0.15779087
7755,26519,15/9-F-11 B,4611.5,0.364,0.40883046,0.17,0.1633428,0.169,0.16164775
7756,26520,15/9-F-11 B,4611.6,0.362,0.40262675,0.173,0.1667853,0.172,0.16446732
7757,26521,15/9-F-11 B,4611.7,0.361,0.3977461,0.178,0.17209978,0.173,0.1670267
7758,26522,15/9-F-11 B,4611.8,0.364,0.40016568,0.178,0.17236978,0.174,0.16806282
7759,26523,15/9-F-11 B,4611.9,0.365,0.4024243,0.178,0.17139025,0.176,0.17028816
7760,26524,15/9-F-11 B,4612.0,0.37,0.41144484,0.177,0.1710913,0.174,0.16816564
7761,26525,15/9-F-11 B,4612.1,0.376,0.4194454,0.183,0.17654456,0.172,0.16696802
7762,26526,15/9-F-11 B,4612.2,0.392,0.4483418,0.19,0.18332557,0.166,0.15875603
7763,26527,15/9-F-11 B,4612.3,0.402,0.47124422,0.186,0.1786269,0.162,0.15268609
7764,26528,15/9-F-11 B,4612.4,0.402,0.47767717,0.19,0.18238716,0.162,0.15174025
7765,26529,15/9-F-11 B,4612.5,0.382,0.4475872,0.187,0.18016763,0.17,0.16158867
7766,26530,15/9-F-11 B,4612.6,0.347,0.3916228,0.201,0.19632162,0.181,0.17785546
7767,26531,15/9-F-11 B,4612.7,0.32,0.35254437,0.199,0.19490507,0.191,0.18887572
7768,26532,15/9-F-11 B,4612.8,0.307,0.3256336,0.197,0.19393234,0.199,0.19714172
7769,26533,15/9-F-11 B,4612.9,0.294,0.3054585,0.2,0.19721024,0.204,0.20325883
7770,26534,15/9-F-11 B,4613.0,0.288,0.3142576,0.192,0.18828815,0.202,0.1996413
7771,26535,15/9-F-11 B,4613.1,0.299,0.34380203,0.184,0.17907591,0.198,0.19325419
7772,26536,15/9-F-11 B,4613.2,0.324,0.37575924,0.182,0.17572494,0.194,0.18517175
7773,26537,15/9-F-11 B,4613.3,0.327,0.3931539,0.176,0.17026062,0.189,0.17950346
7774,26538,15/9-F-11 B,4613.4,0.31,0.3838575,0.177,0.17076741,0.186,0.17977503
7775,26539,15/9-F-11 B,4613.5,0.318,0.39659977,0.175,0.16820909,0.184,0.17716043
7776,26540,15/9-F-11 B,4613.6,0.319,0.39732987,0.173,0.1666963,0.181,0.1769661
7777,26541,15/9-F-11 B,4613.7,0.325,0.40817237,0.174,0.16719665,0.179,0.17452736
7778,26542,15/9-F-11 B,4613.8,0.329,0.4079796,0.188,0.18179324,0.178,0.17441875
7779,26543,15/9-F-11 B,4613.9,0.33,0.409587,0.191,0.18459083,0.179,0.17470215
7780,26544,15/9-F-11 B,4614.0,0.34,0.42866987,0.176,0.16916735,0.18,0.17097327
7781,26545,15/9-F-11 B,4614.1,0.377,0.45813894,0.171,0.1637935,0.183,0.16776651
7782,26546,15/9-F-11 B,4614.2,0.393,0.46587658,0.179,0.17134376,0.185,0.166784
7783,26547,15/9-F-11 B,4614.3,0.397,0.45954764,0.186,0.1783194,0.188,0.16939054
7784,26548,15/9-F-11 B,4614.4,0.394,0.44892633,0.192,0.18465745,0.192,0.17367923
7785,26549,15/9-F-11 B,4614.5,0.386,0.4333309,0.195,0.18814366,0.196,0.17871958
7786,26550,15/9-F-11 B,4614.6,0.383,0.42225438,0.204,0.19848368,0.199,0.18207559
7787,26551,15/9-F-11 B,4614.7,0.378,0.40010282,0.212,0.20679305,0.202,0.1887995
7788,26552,15/9-F-11 B,4614.8,0.378,0.38789302,0.219,0.21496819,0.203,0.19294816
7789,26553,15/9-F-11 B,4614.9,0.41,0.40882367,0.214,0.20860094,0.204,0.19084926
7790,26554,15/9-F-11 B,4615.0,0.413,0.3999946,0.211,0.20592906,0.204,0.19452229
7791,26555,15/9-F-11 B,4615.1,0.39,0.37289035,0.208,0.20383973,0.204,0.20025882
7792,26556,15/9-F-11 B,4615.2,0.366,0.3459993,0.202,0.19736771,0.204,0.20550478
7793,26557,15/9-F-11 B,4615.3,0.357,0.3371802,0.202,0.19846891,0.2,0.20591167
7794,26558,15/9-F-11 B,4615.4,0.394,0.3780914,0.196,0.19022785,0.193,0.19558804
7795,26559,15/9-F-11 B,4615.5,0.409,0.4110551,0.202,0.19622834,0.181,0.18280509
7796,26560,15/9-F-11 B,4615.6,0.427,0.44933403,0.193,0.18654136,0.17,0.16965911
7797,26561,15/9-F-11 B,4615.7,0.447,0.4976563,0.187,0.17919663,0.157,0.15106024
7798,26562,15/9-F-11 B,4615.8,0.454,0.5229206,0.203,0.19511665,0.144,0.13808896
7799,26563,15/9-F-11 B,4615.9,0.473,0.5714717,0.199,0.19081168,0.124,0.11559853
7800,26564,15/9-F-11 B,4616.0,0.507,0.6021283,0.181,0.1732287,0.103,0.09816282
7801,26565,15/9-F-11 B,4616.1,0.559,0.6415827,0.181,0.17301996,0.08,0.077735275
7802,26566,15/9-F-11 B,4616.2,1.0,0.6793312,0.171,0.16355473,0.023,0.062019497
7803,26569,15/9-F-11 B,4616.5,1.0,0.6682323,0.157,0.1508009,0.02,0.057809845
7804,26570,15/9-F-11 B,4616.6,0.632,0.63047636,0.158,0.15113564,0.062,0.06973627
7805,26571,15/9-F-11 B,4616.7,0.522,0.58668303,0.166,0.15881398,0.08,0.08356115
7806,26572,15/9-F-11 B,4616.8,0.449,0.53312033,0.163,0.15533356,0.097,0.10013365
7807,26573,15/9-F-11 B,4616.9,0.403,0.4830078,0.159,0.15230948,0.113,0.11643627
7808,26574,15/9-F-11 B,4617.0,0.367,0.43337157,0.17,0.16280682,0.129,0.13512972
7809,26575,15/9-F-11 B,4617.1,0.34,0.37732166,0.183,0.17798908,0.143,0.15407212
7810,26576,15/9-F-11 B,4617.2,0.322,0.32291326,0.198,0.19524983,0.156,0.17121072
7811,26577,15/9-F-11 B,4617.3,0.308,0.28870583,0.205,0.2036315,0.165,0.18232927
7812,26578,15/9-F-11 B,4617.4,0.298,0.2714602,0.209,0.20786355,0.171,0.18785769
7813,26579,15/9-F-11 B,4617.5,0.295,0.26449147,0.21,0.20957093,0.173,0.18992701
7814,26580,15/9-F-11 B,4617.6,0.299,0.26273158,0.221,0.22059141,0.173,0.18990318
7815,26581,15/9-F-11 B,4617.7,0.298,0.26062536,0.209,0.20803322,0.174,0.19112064
7816,26582,15/9-F-11 B,4617.8,0.296,0.2628977,0.203,0.20166318,0.173,0.18993038
7817,26583,15/9-F-11 B,4617.9,0.299,0.26803964,0.195,0.19335717,0.17,0.18795052
7818,26584,15/9-F-11 B,4618.0,0.298,0.2667584,0.202,0.20080109,0.166,0.18719879
7819,26585,15/9-F-11 B,4618.1,0.301,0.27375555,0.192,0.19036016,0.164,0.1845781
7820,26586,15/9-F-11 B,4618.2,0.292,0.26880822,0.194,0.19265929,0.164,0.18506142
7821,26587,15/9-F-11 B,4618.3,0.28,0.2612366,0.203,0.20240268,0.165,0.18565097
7822,26588,15/9-F-11 B,4618.4,0.276,0.25993317,0.21,0.20963068,0.165,0.18311182
7823,26589,15/9-F-11 B,4618.5,0.269,0.26818,0.193,0.19129014,0.163,0.17694739
7824,26590,15/9-F-11 B,4618.6,0.273,0.2791211,0.178,0.17589359,0.16,0.17076752
7825,26591,15/9-F-11 B,4618.7,0.284,0.28575027,0.181,0.17862125,0.156,0.16894074
7826,26592,15/9-F-11 B,4618.8,0.289,0.28593448,0.189,0.18694568,0.154,0.17111334
7827,26593,15/9-F-11 B,4618.9,0.292,0.27936065,0.195,0.19337262,0.156,0.17547764
7828,26594,15/9-F-11 B,4619.0,0.281,0.2680646,0.181,0.17849183,0.164,0.18250823
7829,26595,15/9-F-11 B,4619.1,0.268,0.2507607,0.171,0.16857053,0.177,0.19069028
7830,26596,15/9-F-11 B,4619.2,0.257,0.23220572,0.175,0.17259046,0.188,0.19963199
7831,26597,15/9-F-11 B,4619.3,0.252,0.21965516,0.181,0.17900711,0.197,0.20611843
7832,26598,15/9-F-11 B,4619.4,0.248,0.21083593,0.18,0.17882916,0.204,0.21058342
7833,26599,15/9-F-11 B,4619.5,0.244,0.20618701,0.175,0.17351715,0.208,0.21328278
7834,26600,15/9-F-11 B,4619.6,0.243,0.20388716,0.167,0.16484822,0.21,0.21429381
7835,26601,15/9-F-11 B,4619.7,0.245,0.20600143,0.161,0.1583457,0.209,0.2128287
7836,26602,15/9-F-11 B,4619.8,0.248,0.20993349,0.172,0.16968794,0.205,0.21130902
7837,26603,15/9-F-11 B,4619.9,0.249,0.20773226,0.178,0.17674832,0.204,0.21354662
7838,26604,15/9-F-11 B,4620.0,0.248,0.20385593,0.188,0.18655916,0.204,0.21588631
7839,26605,15/9-F-11 B,4620.1,0.244,0.1993222,0.187,0.18607588,0.206,0.21811825
7840,26606,15/9-F-11 B,4620.2,0.241,0.19707218,0.184,0.18308464,0.208,0.21901865
7841,26607,15/9-F-11 B,4620.3,0.239,0.1974526,0.184,0.18303601,0.207,0.21784212
7842,26608,15/9-F-11 B,4620.4,0.243,0.2073288,0.19,0.18937244,0.2,0.21107343
7843,26609,15/9-F-11 B,4620.5,0.255,0.22557583,0.196,0.19495222,0.185,0.20016141
7844,26610,15/9-F-11 B,4620.6,0.276,0.26334608,0.189,0.18719985,0.161,0.17991816
7845,26611,15/9-F-11 B,4620.7,0.314,0.3163039,0.176,0.17199668,0.132,0.15269846
7846,26612,15/9-F-11 B,4620.8,0.358,0.3817395,0.158,0.15198246,0.107,0.12604977
7847,26613,15/9-F-11 B,4620.9,0.384,0.4025384,0.165,0.15850958,0.095,0.11738417
7848,26614,15/9-F-11 B,4621.0,0.383,0.39808494,0.169,0.16328968,0.094,0.11852272
7849,26615,15/9-F-11 B,4621.1,0.361,0.3715384,0.164,0.15808125,0.101,0.12779522
7850,26616,15/9-F-11 B,4621.2,0.339,0.3350532,0.184,0.17991005,0.11,0.1423001
7851,26617,15/9-F-11 B,4621.3,0.323,0.31538254,0.199,0.19718404,0.117,0.15222374
7852,26618,15/9-F-11 B,4621.4,0.308,0.29701298,0.214,0.21334985,0.125,0.16216514
7853,26619,15/9-F-11 B,4621.5,0.296,0.28183997,0.223,0.22245683,0.131,0.1692815
7854,26620,15/9-F-11 B,4621.6,0.283,0.2722945,0.215,0.21448642,0.137,0.17343922
7855,26621,15/9-F-11 B,4621.7,0.277,0.2650598,0.222,0.22217898,0.14,0.17669418
7856,26622,15/9-F-11 B,4621.8,0.274,0.2589183,0.242,0.24357723,0.141,0.17923883
7857,26623,15/9-F-11 B,4621.9,0.275,0.2630777,0.239,0.2400849,0.138,0.17679831
7858,26624,15/9-F-11 B,4622.0,0.279,0.2671478,0.247,0.2483951,0.134,0.17496654
7859,26625,15/9-F-11 B,4622.1,0.285,0.27472872,0.244,0.24545015,0.13,0.17064737
7860,26626,15/9-F-11 B,4622.2,0.285,0.2792074,0.245,0.24594311,0.125,0.16773619
7861,26627,15/9-F-11 B,4622.3,0.287,0.2804643,0.234,0.23472168,0.12,0.16557442
7862,26628,15/9-F-11 B,4622.4,0.304,0.30585384,0.201,0.19956966,0.11,0.15098614
7863,26629,15/9-F-11 B,4622.5,0.332,0.32879996,0.206,0.20380114,0.096,0.13905416
7864,26630,15/9-F-11 B,4622.6,0.422,0.35704243,0.21,0.20750274,0.068,0.124045976
7865,26631,15/9-F-11 B,4622.7,0.449,0.39418483,0.218,0.21520804,0.062,0.10673449
7866,26632,15/9-F-11 B,4622.8,0.492,0.43354487,0.213,0.20815592,0.055,0.08968167
7867,26651,15/9-F-11 B,4624.7,0.462,0.48632824,0.171,0.16353175,0.075,0.08725889
7868,26652,15/9-F-11 B,4624.8,0.434,0.44792902,0.171,0.16461302,0.084,0.10438959
7869,26653,15/9-F-11 B,4624.9,0.379,0.4061329,0.171,0.16481267,0.102,0.120395035
7870,26654,15/9-F-11 B,4625.0,0.353,0.38027692,0.172,0.1666056,0.117,0.13323648
7871,26655,15/9-F-11 B,4625.1,0.344,0.36959895,0.178,0.17328231,0.125,0.13935798
7872,26656,15/9-F-11 B,4625.2,0.343,0.36648747,0.176,0.17078097,0.129,0.14216223
7873,26657,15/9-F-11 B,4625.3,0.342,0.3665552,0.179,0.17407364,0.133,0.14564686
7874,26658,15/9-F-11 B,4625.4,0.345,0.3511777,0.188,0.18415068,0.138,0.15301871
7875,26659,15/9-F-11 B,4625.5,0.34,0.34409824,0.192,0.18867914,0.145,0.15894547
7876,26660,15/9-F-11 B,4625.6,0.335,0.32446218,0.197,0.1937502,0.153,0.16781871
7877,26661,15/9-F-11 B,4625.7,0.328,0.30954123,0.199,0.1961705,0.161,0.1748982
7878,26662,15/9-F-11 B,4625.8,0.317,0.28433853,0.201,0.19953825,0.17,0.18393847
7879,26663,15/9-F-11 B,4625.9,0.306,0.26047677,0.21,0.20892192,0.18,0.19353992
7880,26664,15/9-F-11 B,4626.0,0.299,0.2530632,0.205,0.20421499,0.185,0.1967918
7881,26665,15/9-F-11 B,4626.1,0.299,0.25119802,0.208,0.20790307,0.186,0.19681644
7882,26666,15/9-F-11 B,4626.2,0.306,0.26831517,0.2,0.19847076,0.181,0.19149569
7883,26667,15/9-F-11 B,4626.3,0.321,0.296524,0.204,0.20215686,0.17,0.18107888
7884,26668,15/9-F-11 B,4626.4,0.341,0.33359984,0.203,0.199779,0.159,0.17090763
7885,26669,15/9-F-11 B,4626.5,0.362,0.3723978,0.198,0.1934055,0.148,0.15827441
7886,26670,15/9-F-11 B,4626.6,0.375,0.3992628,0.201,0.19598946,0.142,0.15141496
7887,26671,15/9-F-11 B,4626.7,0.377,0.39864424,0.207,0.20264772,0.14,0.1503505
7888,26672,15/9-F-11 B,4626.8,0.373,0.39557084,0.207,0.20270261,0.141,0.15242311
7889,26673,15/9-F-11 B,4626.9,0.364,0.39648235,0.198,0.19361158,0.142,0.15251595
7890,26674,15/9-F-11 B,4627.0,0.359,0.39124832,0.201,0.1962424,0.145,0.15501392
7891,26675,15/9-F-11 B,4627.1,0.36,0.38830608,0.205,0.20101671,0.148,0.15771447
7892,26676,15/9-F-11 B,4627.2,0.359,0.37738624,0.212,0.20837878,0.151,0.16283864
7893,26677,15/9-F-11 B,4627.3,0.361,0.38407212,0.205,0.20023681,0.155,0.16457987
7894,26678,15/9-F-11 B,4627.4,0.37,0.38315105,0.211,0.20700313,0.158,0.16692474
7895,26679,15/9-F-11 B,4627.5,0.371,0.39032403,0.209,0.20450208,0.158,0.16601577
7896,26680,15/9-F-11 B,4627.6,0.373,0.39065525,0.214,0.2096597,0.156,0.16550438
7897,26681,15/9-F-11 B,4627.7,0.382,0.41343582,0.21,0.20480172,0.152,0.15968391
7898,26682,15/9-F-11 B,4627.8,0.375,0.41083777,0.208,0.20307869,0.152,0.15993966
7899,26683,15/9-F-11 B,4627.9,0.397,0.4235794,0.203,0.19709454,0.155,0.16051954
7900,26684,15/9-F-11 B,4628.0,0.412,0.43307537,0.2,0.19335277,0.161,0.16314147
7901,26685,15/9-F-11 B,4628.1,0.409,0.4221211,0.199,0.19315405,0.169,0.1699557
7902,26686,15/9-F-11 B,4628.2,0.428,0.43527788,0.203,0.19686563,0.174,0.17140137
7903,26687,15/9-F-11 B,4628.3,0.407,0.40955004,0.206,0.20026073,0.177,0.17865899
7904,26688,15/9-F-11 B,4628.4,0.384,0.3966226,0.204,0.19836436,0.178,0.18022516
7905,26689,15/9-F-11 B,4628.5,0.384,0.39907867,0.217,0.21209289,0.18,0.18141635
7906,26690,15/9-F-11 B,4628.6,0.393,0.40327853,0.22,0.21527715,0.183,0.18222776
7907,26691,15/9-F-11 B,4628.7,0.398,0.40330693,0.213,0.2076768,0.187,0.18413538
7908,26692,15/9-F-11 B,4628.8,0.399,0.40159094,0.216,0.21097323,0.192,0.18810664
7909,26693,15/9-F-11 B,4628.9,0.4,0.39558512,0.219,0.21492998,0.195,0.19178662
7910,26694,15/9-F-11 B,4629.0,0.397,0.39042675,0.225,0.2209288,0.198,0.19386853
7911,26695,15/9-F-11 B,4629.1,0.395,0.38857114,0.225,0.22043253,0.2,0.19499949
7912,26696,15/9-F-11 B,4629.2,0.395,0.39134294,0.229,0.22458957,0.201,0.19516811
7913,26697,15/9-F-11 B,4629.3,0.407,0.39794093,0.239,0.23508374,0.2,0.19434191
7914,26698,15/9-F-11 B,4629.4,0.421,0.4044872,0.243,0.23870228,0.201,0.19584575
7915,26699,15/9-F-11 B,4629.5,0.413,0.37618673,0.256,0.25361916,0.206,0.2062376
7916,26700,15/9-F-11 B,4629.6,0.4,0.35772377,0.256,0.2545711,0.21,0.21236032
7917,26701,15/9-F-11 B,4629.7,0.384,0.33418012,0.258,0.257253,0.213,0.21780393
7918,26702,15/9-F-11 B,4629.8,0.378,0.33381417,0.259,0.25851002,0.212,0.2162998
7919,26703,15/9-F-11 B,4629.9,0.383,0.34098113,0.252,0.24990223,0.213,0.21553409
7920,26704,15/9-F-11 B,4630.0,0.391,0.35453773,0.245,0.24319182,0.214,0.21334493
7921,26705,15/9-F-11 B,4630.1,0.398,0.36093262,0.243,0.24068604,0.214,0.21261397
7922,26706,15/9-F-11 B,4630.2,0.408,0.36944485,0.246,0.242967,0.214,0.21021903
7923,26707,15/9-F-11 B,4630.3,0.391,0.3527795,0.244,0.24185885,0.216,0.21456379
7924,26708,15/9-F-11 B,4630.4,0.366,0.3305629,0.247,0.24495636,0.217,0.21859166
7925,26709,15/9-F-11 B,4630.5,0.365,0.31749597,0.247,0.24597661,0.219,0.22138198
7926,26710,15/9-F-11 B,4630.6,0.361,0.3141625,0.25,0.2486838,0.221,0.22155146
7927,26711,15/9-F-11 B,4630.7,0.363,0.32007605,0.255,0.2547485,0.219,0.21814668
7928,26712,15/9-F-11 B,4630.8,0.36,0.32113817,0.241,0.23976429,0.219,0.21776009
7929,26713,15/9-F-11 B,4630.9,0.359,0.33093166,0.227,0.22451197,0.217,0.21396548
7930,26714,15/9-F-11 B,4631.0,0.36,0.33361098,0.231,0.22919215,0.215,0.21242599
7931,26715,15/9-F-11 B,4631.1,0.361,0.33174592,0.25,0.24827556,0.215,0.21203943
7932,26716,15/9-F-11 B,4631.2,0.359,0.32614955,0.247,0.24586566,0.215,0.21320133
7933,26717,15/9-F-11 B,4631.3,0.358,0.3301626,0.243,0.24167602,0.215,0.21141309
7934,26718,15/9-F-11 B,4631.4,0.353,0.32141757,0.233,0.23088793,0.216,0.21417679
7935,26719,15/9-F-11 B,4631.5,0.35,0.31847686,0.229,0.22743635,0.217,0.21499205
7936,26720,15/9-F-11 B,4631.6,0.35,0.31476426,0.233,0.23179083,0.218,0.21586655
7937,26721,15/9-F-11 B,4631.7,0.349,0.30552852,0.251,0.25084597,0.219,0.21775486
7938,26722,15/9-F-11 B,4631.8,0.345,0.29980063,0.247,0.2464539,0.22,0.21957344
7939,26723,15/9-F-11 B,4631.9,0.343,0.29465005,0.243,0.24201493,0.22,0.22119048
7940,26724,15/9-F-11 B,4632.0,0.34,0.29146567,0.232,0.23110817,0.22,0.22179972
7941,26725,15/9-F-11 B,4632.1,0.336,0.28273594,0.234,0.23826884,0.221,0.22402951
7942,26726,15/9-F-11 B,4632.2,0.333,0.27466008,0.245,0.24544607,0.222,0.22533275
7943,26727,15/9-F-11 B,4632.3,0.332,0.27842927,0.235,0.23504306,0.219,0.22431652
7944,26728,15/9-F-11 B,4632.4,0.337,0.29318535,0.233,0.23234375,0.213,0.21924992
7945,26729,15/9-F-11 B,4632.5,0.347,0.31537193,0.24,0.23857199,0.205,0.21166186
7946,26730,15/9-F-11 B,4632.6,0.355,0.33115938,0.24,0.23860966,0.201,0.20633213
7947,26731,15/9-F-11 B,4632.7,0.35,0.32332292,0.239,0.23734872,0.202,0.20728372
7948,26732,15/9-F-11 B,4632.8,0.338,0.30354455,0.233,0.23173289,0.208,0.21252887
7949,26733,15/9-F-11 B,4632.9,0.329,0.28636706,0.22,0.21904974,0.215,0.21800596
7950,26734,15/9-F-11 B,4633.0,0.324,0.27330735,0.213,0.21196961,0.22,0.22209923
7951,26735,15/9-F-11 B,4633.1,0.317,0.26022655,0.209,0.20768203,0.224,0.2260192
7952,26736,15/9-F-11 B,4633.2,0.311,0.24386859,0.216,0.21518768,0.228,0.23033117
7953,26737,15/9-F-11 B,4633.3,0.308,0.23334843,0.226,0.2262884,0.23,0.2329627
7954,26738,15/9-F-11 B,4633.4,0.307,0.2332685,0.23,0.23091437,0.231,0.23245493
7955,26739,15/9-F-11 B,4633.5,0.308,0.23715013,0.223,0.2235973,0.229,0.23088582
7956,26740,15/9-F-11 B,4633.6,0.311,0.2490314,0.216,0.21545391,0.225,0.22674274
7957,26741,15/9-F-11 B,4633.7,0.314,0.25391543,0.222,0.22139408,0.223,0.22501455
7958,26742,15/9-F-11 B,4633.8,0.316,0.25483844,0.227,0.22652195,0.221,0.22465949
7959,26743,15/9-F-11 B,4633.9,0.316,0.26001284,0.217,0.21625383,0.22,0.22389671
7960,26744,15/9-F-11 B,4634.0,0.321,0.26134023,0.222,0.22185509,0.22,0.22457872
7961,26745,15/9-F-11 B,4634.1,0.331,0.26684153,0.229,0.22814302,0.218,0.22410817
7962,26746,15/9-F-11 B,4634.2,0.326,0.27174747,0.225,0.22450154,0.215,0.22128023
7963,26747,15/9-F-11 B,4634.3,0.315,0.2595778,0.23,0.23039015,0.217,0.2241821
7964,26748,15/9-F-11 B,4634.4,0.308,0.24771059,0.229,0.22897632,0.22,0.22737512
7965,26749,15/9-F-11 B,4634.5,0.301,0.23399752,0.227,0.22697534,0.224,0.23179603
7966,26750,15/9-F-11 B,4634.6,0.296,0.22602531,0.221,0.22078942,0.227,0.23478822
7967,26751,15/9-F-11 B,4634.7,0.298,0.23100519,0.208,0.20716365,0.226,0.23438829
7968,26752,15/9-F-11 B,4634.8,0.311,0.2544944,0.202,0.19995402,0.221,0.22840013
7969,26753,15/9-F-11 B,4634.9,0.315,0.2715777,0.211,0.20910093,0.215,0.22188455
7970,26754,15/9-F-11 B,4635.0,0.315,0.28455544,0.216,0.21413036,0.211,0.2154729
7971,26755,15/9-F-11 B,4635.1,0.312,0.29974177,0.196,0.19250023,0.212,0.21037768
7972,26756,15/9-F-11 B,4635.2,0.309,0.3025464,0.181,0.17676,0.216,0.20966564
7973,26757,15/9-F-11 B,4635.3,0.307,0.2962822,0.182,0.17878903,0.218,0.2115163
7974,26758,15/9-F-11 B,4635.4,0.305,0.29363567,0.185,0.1815766,0.219,0.21218127
7975,26759,15/9-F-11 B,4635.5,0.301,0.29782975,0.176,0.17158926,0.22,0.21086648
7976,26760,15/9-F-11 B,4635.6,0.301,0.293174,0.186,0.1824775,0.22,0.21239674
7977,26761,15/9-F-11 B,4635.7,0.302,0.2887681,0.199,0.19683175,0.22,0.21402165
7978,26762,15/9-F-11 B,4635.8,0.304,0.29103616,0.197,0.19445057,0.221,0.21451747
7979,26763,15/9-F-11 B,4635.9,0.306,0.29724357,0.202,0.19936289,0.219,0.21265352
7980,26764,15/9-F-11 B,4636.0,0.308,0.29980415,0.2,0.19763936,0.219,0.2131252
7981,26765,15/9-F-11 B,4636.1,0.31,0.31105402,0.194,0.19097513,0.215,0.20995876
7982,26766,15/9-F-11 B,4636.2,0.313,0.31763938,0.204,0.20082833,0.211,0.20818871
7983,26767,15/9-F-11 B,4636.3,0.313,0.32265705,0.216,0.21391387,0.207,0.20670763
7984,26768,15/9-F-11 B,4636.4,0.309,0.33218753,0.21,0.20734222,0.205,0.20360714
7985,26769,15/9-F-11 B,4636.5,0.315,0.34003556,0.214,0.2106056,0.205,0.20174149
7986,26770,15/9-F-11 B,4636.6,0.315,0.34634823,0.219,0.2159216,0.205,0.20044814
7987,26771,15/9-F-11 B,4636.7,0.321,0.3584597,0.219,0.21598728,0.204,0.19698471
7988,26772,15/9-F-11 B,4636.8,0.328,0.36801216,0.22,0.21695141,0.202,0.19416696
7989,26773,15/9-F-11 B,4636.9,0.336,0.37577146,0.24,0.2370383,0.201,0.19253455
7990,26774,15/9-F-11 B,4637.0,0.34,0.38107628,0.227,0.22330086,0.203,0.19173129
7991,26775,15/9-F-11 B,4637.1,0.33,0.36584416,0.224,0.22022308,0.207,0.19674753
7992,26776,15/9-F-11 B,4637.2,0.325,0.35179213,0.232,0.22895406,0.211,0.2023039
7993,26777,15/9-F-11 B,4637.3,0.331,0.35858455,0.22,0.21613765,0.213,0.20287126
7994,26778,15/9-F-11 B,4637.4,0.333,0.33936733,0.221,0.21844463,0.219,0.21218735
7995,26779,15/9-F-11 B,4637.5,0.347,0.3629325,0.243,0.24049045,0.215,0.20477764
7996,26780,15/9-F-11 B,4637.6,0.36,0.37239268,0.246,0.2434877,0.215,0.20478266
7997,26781,15/9-F-11 B,4637.7,0.384,0.39641124,0.243,0.2388549,0.215,0.20156837
7998,26782,15/9-F-11 B,4637.8,0.407,0.41674176,0.24,0.23515753,0.216,0.20045455
7999,26783,15/9-F-11 B,4637.9,0.434,0.44265127,0.237,0.23163785,0.215,0.19599894
8000,26784,15/9-F-11 B,4638.0,0.471,0.48461217,0.248,0.24227197,0.213,0.1882095
8001,26785,15/9-F-11 B,4638.1,0.532,0.5340297,0.272,0.26532924,0.212,0.18111625
8002,26786,15/9-F-11 B,4638.2,0.557,0.5476492,0.299,0.29339448,0.209,0.17780396
8003,26787,15/9-F-11 B,4638.3,0.537,0.5402324,0.306,0.30233034,0.205,0.17723405
8004,26788,15/9-F-11 B,4638.4,0.526,0.5447097,0.337,0.3355722,0.2,0.17059252
8005,26789,15/9-F-11 B,4638.5,0.495,0.5522299,0.36,0.36177275,0.195,0.16239312
8006,26790,15/9-F-11 B,4638.6,0.488,0.5638641,0.38,0.38365826,0.188,0.153437
8007,26791,15/9-F-11 B,4638.7,0.637,0.5858863,0.372,0.37349397,0.141,0.15073097
8008,26792,15/9-F-11 B,4638.8,0.786,0.6492635,0.383,0.38251835,0.12,0.13647187
8009,26793,15/9-F-11 B,4638.9,0.86,0.6658846,0.363,0.3591366,0.105,0.13336042
8010,26794,15/9-F-11 B,4639.0,0.882,0.6981931,0.33,0.32240123,0.099,0.12318963
8011,26795,15/9-F-11 B,4639.1,0.688,0.6509239,0.312,0.304115,0.1,0.12652026
8012,26796,15/9-F-11 B,4639.2,0.53,0.5772581,0.304,0.29875684,0.104,0.13317704
8013,26797,15/9-F-11 B,4639.3,0.421,0.57218796,0.3,0.29478773,0.144,0.13393211
8014,26798,15/9-F-11 B,4639.4,0.413,0.574764,0.289,0.28341484,0.148,0.13197136
8015,26799,15/9-F-11 B,4639.5,0.411,0.57592016,0.265,0.25786304,0.15,0.12964538
8016,26800,15/9-F-11 B,4639.6,0.424,0.6006774,0.257,0.24919115,0.146,0.12243967
8017,26801,15/9-F-11 B,4639.7,0.439,0.627464,0.243,0.23410945,0.138,0.114069544
8018,26802,15/9-F-11 B,4639.8,0.457,0.64751637,0.241,0.2313758,0.131,0.10813732
8019,26803,15/9-F-11 B,4639.9,0.459,0.66055465,0.243,0.23260753,0.125,0.10245423
8020,26804,15/9-F-11 B,4640.0,0.459,0.6616783,0.243,0.23251311,0.122,0.10082116
8021,26805,15/9-F-11 B,4640.1,0.61,0.6691537,0.231,0.22096913,0.085,0.09937462
8022,26806,15/9-F-11 B,4640.2,0.622,0.6691871,0.22,0.20956753,0.083,0.09997971
8023,26807,15/9-F-11 B,4640.3,0.635,0.6736626,0.231,0.22106777,0.082,0.098595984
8024,26808,15/9-F-11 B,4640.4,0.648,0.681992,0.23,0.21987881,0.082,0.09664117
8025,26809,15/9-F-11 B,4640.5,0.651,0.68613774,0.22,0.20984116,0.082,0.095105305
8026,26810,15/9-F-11 B,4640.6,0.656,0.6903138,0.215,0.2049485,0.081,0.09379758
